Date,ORCL,AMZN,INTC,MSFT,AMD,NVDA,META,GOOG,AVGO,AAPL
2018-01-22,50.709999,66.365501,45.750000,91.610001,12.650000,58.422501,185.369995,57.790501,262.109985,44.250000
2018-01-23,51.119999,68.126999,46.060001,91.900002,12.940000,59.727501,189.350006,58.498501,262.899994,44.259998
2018-01-24,51.450001,67.875504,45.509998,91.820000,12.710000,58.950001,186.550003,58.212002,256.859985,43.555000
2018-01-25,51.599998,68.897499,45.299999,92.330002,12.410000,59.087502,187.479996,58.518501,247.289993,42.777500
2018-01-26,52.750000,70.102501,50.080002,94.059998,12.950000,60.832500,190.000000,58.792000,250.789993,42.877499
2018-01-29,51.939999,70.884003,49.980000,93.919998,13.320000,61.712502,185.979996,58.778999,245.470001,41.990002
2018-01-30,50.959999,71.890999,48.790001,92.739998,12.870000,60.680000,187.119995,58.184502,240.979996,41.742500
2018-01-31,51.590000,72.544502,48.139999,95.010002,13.740000,61.450001,186.889999,58.497002,248.029999,41.857498
2018-02-01,51.630001,69.500000,47.650002,94.260002,13.250000,60.125000,193.089996,58.384998,238.789993,41.945000
2018-02-02,50.130001,71.497498,46.150002,91.779999,12.450000,58.380001,190.279999,55.595001,235.479996,40.125000
2018-02-05,48.090000,69.500000,44.520000,88.000000,11.570000,53.424999,181.259995,52.790001,228.100006,39.122501
2018-02-06,49.400002,72.141998,44.910000,91.330002,11.650000,56.395000,185.309998,54.029999,240.380005,40.757500
2018-02-07,48.869999,70.838997,45.200001,89.610001,11.600000,57.200001,180.179993,52.429001,237.380005,39.884998
2018-02-08,46.840000,67.525002,42.750000,85.010002,11.220000,54.380001,171.580002,50.076000,229.570007,38.787498
2018-02-09,47.730000,66.980003,43.950001,88.180000,11.310000,58.020000,176.110001,51.889000,235.500000,39.102501
2018-02-12,48.150002,69.311501,44.830002,89.129997,11.680000,57.007500,176.410004,52.597000,244.399994,40.677502
2018-02-13,48.490002,70.725502,44.459999,89.830002,11.780000,58.157501,173.149994,52.605000,245.860001,41.084999
2018-02-14,49.450001,72.552498,45.380001,90.809998,12.200000,60.355000,179.520004,53.485001,247.660004,41.842499
2018-02-15,50.639999,73.087997,45.919998,92.660004,12.190000,61.625000,179.960007,54.476002,251.830002,43.247501
2018-02-16,50.709999,72.434502,45.560001,92.000000,11.820000,60.959999,177.360001,54.740002,248.889999,43.107498
2018-02-20,49.889999,73.417503,46.320000,92.720001,12.020000,62.270000,176.009995,55.123001,249.619995,42.962502
2018-02-21,49.430000,74.146004,45.939999,91.489998,11.720000,60.377499,177.910004,55.567001,248.619995,42.767502
2018-02-22,49.590000,74.266998,45.799999,91.730003,11.840000,60.537498,178.990005,55.331501,249.350006,43.125000
2018-02-23,50.500000,75.000000,47.730000,94.059998,12.070000,61.482498,183.289993,56.339500,253.710007,43.875000
2018-02-26,51.169998,76.097504,49.110001,95.419998,12.420000,61.645000,184.929993,57.187500,252.949997,44.742500
2018-02-27,50.730000,75.598999,49.910000,94.199997,12.530000,61.514999,181.460007,55.914501,251.809998,44.597500
2018-02-28,50.669998,75.622498,49.290001,93.769997,12.110000,60.500000,178.320007,55.236500,246.460007,44.529999
2018-03-01,49.709999,74.672501,47.840000,92.849998,11.900000,58.052502,175.940002,53.476002,243.309998,43.750000
2018-03-02,50.320000,75.012497,48.980000,93.050003,11.810000,59.134998,176.619995,53.945999,250.869995,44.052502
2018-03-05,51.290001,76.180496,49.750000,93.639999,11.910000,58.912498,180.399994,54.546501,246.979996,44.205002
2018-03-06,51.500000,76.882004,50.709999,93.320000,11.760000,60.540001,179.779999,54.752998,250.960007,44.167500
2018-03-07,51.720001,77.250000,51.320000,93.860001,12.240000,60.459999,183.710007,55.481998,247.050003,43.757500
2018-03-08,52.130001,77.593002,50.740002,94.430000,11.970000,60.294998,182.339996,56.299999,246.949997,44.235001
2018-03-09,52.970001,78.944504,52.189999,96.540001,11.700000,61.332500,185.229996,58.001999,253.779999,44.994999
2018-03-12,52.900002,79.919502,51.520000,96.769997,11.520000,62.439999,184.759995,58.224998,262.839996,45.430000
2018-03-13,52.580002,79.408997,51.779999,94.410004,11.640000,61.927502,181.880005,56.908501,261.220001,44.992500
2018-03-14,52.320000,79.550003,51.860001,93.849998,11.360000,62.185001,184.190002,57.474499,260.589996,44.610001
2018-03-15,52.369999,79.115997,50.880001,94.180000,11.460000,62.334999,183.860001,57.479000,267.760010,44.662498
2018-03-16,52.270000,78.584000,51.169998,94.599998,11.470000,62.619999,185.089996,56.786499,254.869995,44.505001
2018-03-19,51.950001,77.246498,50.830002,92.889999,11.430000,60.250000,172.559998,54.991001,244.949997,43.825001
2018-03-20,47.049999,79.325500,51.549999,93.129997,11.110000,62.395000,168.149994,54.885502,242.360001,43.810001
2018-03-21,47.020000,79.093002,51.560001,92.480003,11.260000,62.139999,169.389999,54.543999,246.000000,42.817501
2018-03-22,45.889999,77.246002,50.830002,89.790001,10.910000,60.462502,164.889999,52.453999,243.570007,42.212502
2018-03-23,44.790001,74.778000,49.360001,87.180000,10.630000,58.242500,159.389999,51.078499,242.479996,41.235001
2018-03-26,46.480000,77.792999,52.480000,93.779999,10.440000,61.119999,160.059998,52.660500,247.729996,43.192501
2018-03-27,45.380001,74.852501,51.189999,89.470001,10.000000,56.380001,152.220001,50.255001,244.369995,42.084999
2018-03-28,44.980000,71.570999,49.599998,89.389999,9.810000,55.337502,153.029999,50.228001,236.679993,41.619999
2018-03-29,45.750000,72.366997,52.080002,91.269997,10.050000,57.897499,159.789993,51.589500,235.649994,41.945000
2018-04-02,45.009998,68.599503,48.919998,88.519997,9.530000,55.262501,155.389999,50.323502,227.679993,41.669998
2018-04-03,44.889999,69.602501,49.750000,89.709999,9.550000,56.337502,156.110001,50.670502,236.779999,42.097500
2018-04-04,45.509998,70.528503,49.990002,92.330002,9.770000,56.560001,155.100006,51.257000,236.990005,42.902500
2018-04-05,45.959999,72.587502,50.380001,92.379997,10.020000,55.345001,159.339996,51.390499,236.309998,43.200001
2018-04-06,44.830002,70.261497,48.790001,90.230003,9.610000,53.562500,157.199997,50.352001,228.869995,42.095001
2018-04-09,44.900002,70.304001,49.549999,90.769997,9.530000,53.852501,157.929993,50.772499,234.740005,42.512501
2018-04-10,45.820000,71.810997,51.270000,92.879997,9.980000,56.977501,165.039993,51.582001,239.750000,43.312500
2018-04-11,45.610001,71.352501,51.099998,91.860001,9.820000,56.560001,166.320007,50.998501,240.320007,43.110001
2018-04-12,45.880001,72.425003,52.720001,93.580002,10.080000,58.650002,163.869995,51.625500,239.429993,43.535000
2018-04-13,46.080002,71.539497,51.860001,93.080002,9.930000,57.875000,164.520004,51.463501,246.940002,43.682499
2018-04-16,46.049999,72.074997,52.400002,94.169998,10.090000,57.872501,164.830002,51.898998,249.369995,43.955002
2018-04-17,46.660000,75.191498,53.540001,96.070000,10.520000,59.384998,168.660004,53.708000,251.740005,44.560001
2018-04-18,47.080002,76.391998,53.610001,96.440002,10.360000,59.092499,166.360001,53.604000,249.589996,44.459999
2018-04-19,46.820000,77.845497,52.220001,96.110001,10.110000,57.259998,168.100006,54.384998,242.860001,43.200001
2018-04-20,46.230000,76.374496,51.529999,95.000000,9.990000,57.177502,166.279999,53.647999,237.119995,41.430000
2018-04-23,45.799999,75.892998,51.099998,95.349998,10.040000,55.970001,165.839996,53.372501,233.449997,41.310001
2018-04-24,45.529999,73.004501,51.450001,93.120003,10.090000,55.299999,159.690002,50.999001,228.389999,40.735001
2018-04-25,45.750000,73.008499,51.380001,92.309998,9.710000,54.165001,159.690002,51.058998,229.000000,40.912498
2018-04-26,45.959999,75.898003,53.049999,94.260002,11.040000,56.305000,174.160004,52.001999,230.419998,41.055000
2018-04-27,45.529999,78.630997,52.730000,95.820000,11.110000,56.582500,173.589996,51.502499,232.779999,40.580002
2018-04-30,45.669998,78.306503,51.619999,93.519997,10.880000,56.224998,172.000000,50.866501,229.419998,41.314999
2018-05-01,45.950001,79.112999,53.330002,95.000000,11.130000,56.785000,173.860001,51.865501,230.380005,42.275002
2018-05-02,45.509998,78.484001,52.310001,93.510002,10.970000,56.577499,176.070007,51.219002,228.740005,44.142502
2018-05-03,45.060001,78.603996,52.279999,94.070000,10.930000,58.247501,174.020004,51.186001,225.250000,44.222500
2018-05-04,45.709999,79.047501,52.779999,95.160004,11.280000,59.764999,176.610001,52.410500,230.520004,45.957500
2018-05-07,46.070000,80.007004,53.330002,96.220001,11.590000,62.169998,177.970001,52.739498,235.970001,46.290001
2018-05-08,45.939999,79.619499,53.630001,95.809998,11.610000,62.599998,178.919998,52.695499,238.850006,46.512501
2018-05-09,46.580002,80.400002,54.340000,96.940002,11.950000,63.945000,182.660004,54.138000,238.050003,46.840000
2018-05-10,46.930000,80.454002,54.980000,97.910004,12.130000,65.032501,185.529999,54.878502,243.509995,47.509998
2018-05-11,46.820000,80.145500,54.669998,97.699997,11.950000,63.632500,186.990005,54.912998,243.380005,47.147499
2018-05-14,46.820000,80.077003,54.900002,98.029999,12.230000,63.840000,186.639999,55.009998,244.759995,47.037498
2018-05-15,46.810001,78.806000,53.919998,97.320000,12.450000,61.389999,184.320007,53.961498,241.580002,46.610001
2018-05-16,46.730000,79.363998,54.639999,97.150002,12.820000,61.502499,183.199997,54.088501,240.509995,47.044998
2018-05-17,46.540001,79.087997,54.810001,96.180000,12.820000,61.927502,183.759995,53.929501,239.449997,46.747501
2018-05-18,46.320000,78.718498,53.500000,96.360001,13.000000,61.485001,182.679993,53.318001,235.990005,46.577499
2018-05-21,47.209999,79.273003,54.320000,97.599998,12.990000,61.060001,184.490005,53.979000,239.050003,46.907501
2018-05-22,46.369999,79.070000,54.450001,97.500000,12.980000,60.674999,183.800003,53.486500,238.490005,46.790001
2018-05-23,46.900002,80.093002,55.209999,98.660004,13.100000,61.884998,186.899994,53.984501,240.559998,47.090000
2018-05-24,46.459999,80.153503,54.750000,98.309998,13.410000,61.922501,185.929993,53.962002,243.529999,47.037498
2018-05-25,47.000000,80.507500,55.439999,98.360001,13.540000,62.320000,184.919998,53.783001,250.029999,47.145000
2018-05-29,46.259998,80.643501,55.320000,98.010002,13.360000,62.147499,185.740005,53.015999,249.690002,46.974998
2018-05-30,47.049999,81.244499,55.680000,98.949997,13.820000,63.247501,187.669998,53.389999,249.399994,46.875000
2018-05-31,46.720001,81.481003,55.200001,98.839996,13.730000,63.047501,191.779999,54.249500,252.070007,46.717499
2018-06-01,47.349998,82.077003,57.080002,100.790001,14.400000,64.404999,193.990005,55.974998,256.339996,47.560001
2018-06-04,47.320000,83.263496,56.830002,101.669998,14.850000,66.212502,193.279999,56.964500,258.369995,47.957500
2018-06-05,47.130001,84.817497,56.529999,102.190002,14.850000,66.267502,192.940002,56.983002,259.260010,48.327499
2018-06-06,47.750000,84.787498,57.029999,102.489998,15.670000,66.287498,191.339996,56.844002,263.519989,48.494999
2018-06-07,47.680000,84.464996,55.880001,100.879997,14.890000,65.724998,188.179993,56.193001,264.679993,48.365002
2018-06-08,48.180000,84.199501,55.049999,101.629997,15.250000,65.570000,189.100006,56.043499,257.970001,47.924999
2018-06-11,48.189999,84.456001,54.520000,101.050003,15.730000,65.154999,191.539993,56.499500,260.829987,47.807499
2018-06-12,48.450001,84.937500,54.820000,101.309998,15.850000,65.644997,192.399994,56.966000,261.429993,48.070000
2018-06-13,48.270000,85.242996,55.029999,100.849998,16.320000,65.599998,192.410004,56.739498,263.579987,47.674999
2018-06-14,45.900002,86.193001,55.540001,101.419998,16.250000,66.727501,196.809998,57.605999,268.459991,47.700001
2018-06-15,46.279999,85.798500,55.110001,100.129997,16.340000,66.315002,195.850006,57.612999,270.230011,47.209999
2018-06-18,46.520000,86.189499,53.220001,100.860001,17.110001,66.272499,198.309998,58.673000,264.500000,47.185001
2018-06-19,46.270000,86.738998,52.930000,100.860001,16.690001,65.042503,197.490005,58.403000,260.950012,46.422501
2018-06-20,42.820000,87.503998,53.459999,101.870003,16.520000,65.577499,202.000000,58.492001,261.220001,46.625000
2018-06-21,43.099998,86.511002,52.189999,101.139999,15.650000,64.277496,201.500000,57.882999,259.649994,46.365002
2018-06-22,44.099998,85.783501,52.500000,100.410004,15.800000,62.737499,201.740005,57.773998,259.709991,46.230000
2018-06-25,44.279999,83.157501,50.709999,98.389999,15.110000,59.779999,196.350006,56.240501,252.419998,45.542500
2018-06-26,44.410000,84.554497,49.669998,99.080002,15.500000,60.497501,199.000000,55.923000,251.539993,46.107498
2018-06-27,43.450001,83.025497,48.759998,97.540001,14.970000,58.930000,195.839996,55.199001,247.110001,46.040001
2018-06-28,43.840000,85.072502,49.250000,98.629997,15.310000,60.215000,196.229996,55.710999,244.899994,46.375000
2018-06-29,44.060001,84.989998,49.709999,98.610001,14.990000,59.224998,194.320007,55.782501,242.639999,46.277500
2018-07-02,44.950001,85.689003,50.200001,100.010002,15.160000,60.560001,197.360001,56.373001,242.050003,46.794998
2018-07-03,44.720001,84.697998,49.470001,99.050003,15.000000,59.209999,192.729996,55.144501,239.289993,45.980000
2018-07-05,45.410000,84.986504,50.750000,99.760002,15.500000,60.682499,198.449997,56.213501,245.399994,46.349998
2018-07-06,46.000000,85.531502,51.369999,101.160004,16.360001,61.832500,203.229996,57.008499,247.679993,46.992500
2018-07-09,46.730000,86.950996,51.860001,101.849998,16.610001,62.312500,204.740005,57.702499,247.429993,47.645000
2018-07-10,46.990002,87.153503,52.160000,102.120003,16.549999,63.312500,203.539993,57.641998,250.559998,47.587502
2018-07-11,47.639999,87.750000,51.200001,101.980003,16.270000,61.882500,202.539993,57.695000,243.440002,46.970001
2018-07-12,48.150002,89.831001,52.349998,104.190002,16.559999,62.807499,206.919998,59.174000,209.979996,47.757500
2018-07-13,48.630001,90.651497,52.220001,105.430000,16.270000,62.330002,207.320007,59.441002,202.460007,47.832500
2018-07-16,48.459999,91.124496,52.009998,104.910004,16.580000,62.049999,207.229996,59.193001,203.250000,47.727501
2018-07-17,48.900002,92.196503,51.750000,105.949997,16.870001,63.422501,209.990005,59.939999,208.309998,47.862499
2018-07-18,48.639999,92.146004,51.720001,105.120003,16.850000,62.924999,209.360001,59.793999,208.779999,47.599998
2018-07-19,48.439999,90.648499,51.980000,104.400002,16.709999,63.007500,208.089996,59.348000,210.369995,47.970001
2018-07-20,48.520000,90.684998,51.910000,106.269997,16.500000,62.722500,209.940002,59.245499,210.330002,47.860001
2018-07-23,48.669998,90.099998,52.310001,107.970001,16.660000,62.352501,210.910004,60.275002,216.720001,47.902500
2018-07-24,48.669998,91.461998,52.180000,107.660004,16.190001,62.177502,214.669998,62.403999,217.339996,48.250000
2018-07-25,48.950001,93.180496,52.430000,110.830002,16.049999,62.967499,217.500000,63.185001,225.970001,48.705002
2018-07-26,48.869999,90.400002,52.160000,109.620003,18.350000,63.709999,176.259995,63.416500,223.179993,48.552502
2018-07-27,48.630001,90.863503,47.680000,107.680000,18.940001,63.005001,174.889999,61.924999,221.050003,47.744999
2018-07-30,47.730000,88.960999,47.689999,105.370003,19.420000,61.032501,171.059998,60.987000,225.190002,47.477501
2018-07-31,47.680000,88.872002,48.099998,106.080002,18.330000,61.215000,172.580002,60.862999,221.770004,47.572498
2018-08-01,47.349998,89.858498,48.810001,106.279999,18.480000,61.617500,171.649994,61.000500,216.800003,50.375000
2018-08-02,47.900002,91.716499,49.480000,107.570000,18.790001,62.654999,176.369995,61.307499,216.350006,51.847500
2018-08-03,48.470001,91.164497,49.630001,108.040001,18.490000,63.025002,177.779999,61.185501,217.809998,51.997501
2018-08-06,48.669998,92.387497,49.299999,108.129997,19.430000,63.507500,185.690002,61.238499,216.949997,52.267502
2018-08-07,48.480000,93.124001,49.700001,108.879997,19.559999,64.237503,183.809998,62.111000,220.309998,51.777500
2018-08-08,48.389999,94.325996,49.959999,109.489998,19.580000,64.605003,185.179993,62.280499,219.460007,51.812500
2018-08-09,48.540001,94.926003,50.139999,109.669998,19.100000,64.114998,183.089996,62.455002,216.580002,52.220001
2018-08-10,48.320000,94.315002,48.849998,109.000000,19.059999,63.697498,180.259995,61.880501,212.229996,51.882500
2018-08-13,48.009998,94.809998,48.450001,108.209999,19.730000,64.029999,180.050003,61.750500,211.080002,52.217499
2018-08-14,48.230000,95.982498,48.119999,109.559998,20.020000,65.357498,181.110001,62.105000,207.300003,52.437500
2018-08-15,47.840000,94.130997,47.459999,107.660004,19.700001,64.769997,179.529999,60.719002,206.580002,52.560001
2018-08-16,48.099998,94.325996,47.169998,107.639999,19.330000,64.360001,174.699997,60.324501,208.690002,53.330002
2018-08-17,48.360001,94.111000,47.099998,107.580002,19.770000,61.205002,173.800003,60.048000,209.270004,54.395000
2018-08-20,48.419998,93.835503,46.500000,106.870003,19.980000,61.959999,172.500000,60.388500,206.720001,53.865002
2018-08-21,48.410000,94.170998,47.619999,105.980003,20.400000,63.330002,172.619995,60.081001,210.509995,53.759998
2018-08-22,48.799999,95.245003,47.049999,107.059998,20.900000,65.705002,173.639999,60.366501,207.539993,53.762501
2018-08-23,48.959999,95.144997,46.980000,107.559998,22.290001,66.709999,172.899994,60.269001,205.589996,53.872501
2018-08-24,49.259998,95.269501,47.660000,108.400002,23.980000,68.055000,174.649994,61.032501,209.000000,54.040001
2018-08-27,49.330002,96.384003,48.349998,109.599998,25.260000,68.974998,177.460007,62.091000,212.970001,54.485001
2018-08-28,48.639999,96.640999,48.570000,110.260002,25.049999,68.595001,176.259995,61.557499,214.429993,54.924999
2018-08-29,48.889999,99.904999,48.750000,112.019997,25.200001,69.622498,175.899994,62.465000,214.990005,55.744999
2018-08-30,48.380001,100.119003,48.240002,111.949997,24.889999,69.452499,177.639999,61.956001,216.649994,56.257500
2018-08-31,48.580002,100.635498,48.430000,112.330002,25.170000,70.169998,175.729996,60.909500,219.029999,56.907501
2018-09-04,48.580002,101.975502,47.959999,111.709999,28.059999,70.925003,171.160004,59.849998,219.429993,57.090000
2018-09-05,48.040001,99.740997,47.720001,108.489998,28.510000,69.605003,167.179993,59.324001,221.419998,56.717499
2018-09-06,47.709999,97.915497,47.259998,108.739998,27.840000,68.180000,162.529999,58.571999,215.970001,55.775002
2018-09-07,47.810001,97.603500,46.450001,108.209999,27.379999,67.964996,163.039993,58.241501,232.580002,55.325001
2018-09-10,48.860001,96.950500,46.299999,109.379997,29.889999,68.682503,164.179993,58.231998,240.610001,54.582500
2018-09-11,48.919998,99.357498,44.930000,111.239998,30.100000,68.199997,165.940002,58.868000,232.550003,55.962502
2018-09-12,49.340000,99.500000,44.930000,111.709999,32.209999,67.050003,162.000000,58.140999,229.889999,55.267502
2018-09-13,48.959999,99.493500,45.570000,112.910004,30.480000,67.834999,161.360001,58.766499,235.419998,56.602501
2018-09-14,49.250000,98.509499,45.540001,113.370003,32.720001,69.107498,162.320007,58.626499,236.339996,55.959999
2018-09-17,49.180000,95.401497,45.419998,112.139999,32.430000,68.482498,160.580002,57.802502,234.830002,54.470001
2018-09-18,49.029999,97.052498,46.099998,113.209999,31.930000,67.754997,160.300003,58.061001,239.729996,54.560001
2018-09-19,49.430000,96.320999,46.150002,111.699997,31.209999,67.995003,163.059998,58.554501,241.789993,54.592499
2018-09-20,50.430000,97.214996,47.200001,113.570000,31.180000,66.570000,166.020004,59.343498,244.929993,55.007500
2018-09-21,51.099998,95.750504,46.660000,114.260002,31.020000,65.862503,162.929993,58.304501,248.100006,54.415001
2018-09-24,51.240002,96.718002,46.910000,114.669998,32.610001,66.425003,165.410004,58.668499,249.449997,55.197498
2018-09-25,51.720001,98.727501,45.910000,114.449997,32.570000,67.102501,164.910004,59.232498,247.649994,55.547501
2018-09-26,51.630001,98.742500,45.700001,113.980003,32.189999,66.730003,166.949997,59.024502,245.429993,55.105000
2018-09-27,51.689999,100.649002,45.880001,114.410004,32.590000,66.849998,168.839996,59.731998,246.449997,56.237499
2018-09-28,51.560001,100.150002,47.290001,114.370003,30.889999,70.254997,164.460007,59.673500,246.729996,56.435001
2018-10-01,51.799999,100.218002,46.450001,115.610001,31.420000,72.339996,162.440002,59.765499,249.509995,56.814999
2018-10-02,50.230000,98.565498,48.099998,115.150002,29.020000,71.620003,159.330002,60.005501,248.100006,57.320000
2018-10-03,49.750000,97.638000,48.759998,115.169998,28.430000,71.682503,162.429993,60.147499,249.419998,58.017502
2018-10-04,49.470001,95.471001,48.130001,112.790001,27.780001,69.822502,158.850006,58.409500,248.169998,56.997501
2018-10-05,49.349998,94.482498,47.029999,112.129997,27.350000,67.464996,157.330002,57.867500,244.229996,56.072498
2018-10-08,49.360001,93.221001,47.029999,110.849998,26.459999,66.442497,157.250000,57.448502,241.369995,55.942501
2018-10-09,48.869999,93.515999,46.549999,112.260002,27.240000,66.385002,157.899994,56.941002,244.699997,56.717499
2018-10-10,47.400002,87.762497,44.799999,106.160004,25.000000,61.422501,151.380005,54.061001,231.830002,54.090000
2018-10-11,46.779999,85.968002,44.230000,105.910004,25.299999,58.782501,153.350006,53.966000,228.899994,53.612499
2018-10-12,47.380001,89.430496,44.880001,109.570000,26.340000,61.634998,153.740005,55.504002,232.949997,55.527500
2018-10-15,47.119999,88.047501,44.529999,107.599998,26.260000,58.845001,153.520004,54.612499,232.470001,54.340000
2018-10-16,48.230000,90.998001,45.939999,111.000000,28.180000,61.457500,158.779999,56.063999,238.320007,55.537498
2018-10-17,47.860001,91.586502,45.889999,110.709999,27.299999,60.764999,159.419998,55.784500,237.169998,55.297501
2018-10-18,47.380001,88.536003,44.970001,108.500000,26.620001,59.882500,154.919998,54.398499,228.020004,54.005001
2018-10-19,47.590000,88.201500,44.000000,108.660004,23.660000,57.292500,154.050003,54.823002,228.279999,54.827499
2018-10-22,47.939999,89.464996,45.009998,109.629997,25.030001,57.805000,154.779999,55.057999,228.619995,55.162498
2018-10-23,47.990002,88.434998,44.500000,108.099998,25.090000,55.264999,154.389999,55.184502,229.050003,55.682499
2018-10-24,46.759998,83.209999,42.419998,102.320000,22.790001,49.852501,146.039993,52.535500,218.710007,53.772499
2018-10-25,47.959999,89.108498,44.310001,108.300003,19.270000,51.959999,150.949997,54.778500,222.240005,54.950001
2018-10-26,47.320000,82.140503,45.689999,106.959999,17.629999,49.572498,145.369995,53.573502,213.149994,54.075001
2018-10-29,47.020000,76.944000,45.400002,103.849998,16.850000,46.404999,142.089996,51.004002,211.500000,53.060001
2018-10-30,48.570000,76.521004,47.759998,103.730003,17.200001,50.750000,146.220001,51.810501,221.009995,53.325001
2018-10-31,48.840000,79.900497,46.880001,106.809998,18.209999,52.707500,151.789993,53.838501,223.490005,54.715000
2018-11-01,48.590000,83.276497,48.220001,105.919998,20.219999,54.527500,151.750000,53.500000,229.880005,55.555000
2018-11-02,48.830002,83.276497,47.110001,106.160004,20.230000,53.730000,150.350006,52.889500,220.770004,51.869999
2018-11-05,49.020000,81.389999,47.970001,107.510002,19.900000,52.942501,148.679993,52.004501,220.089996,50.397499
2018-11-06,49.250000,82.140503,47.250000,107.720001,20.680000,52.764999,149.940002,52.790501,228.250000,50.942501
2018-11-07,50.259998,87.774498,48.720001,111.959999,21.840000,53.447498,151.529999,54.669498,234.399994,52.487499
2018-11-08,50.430000,87.745499,48.990002,111.750000,21.200001,51.497501,147.869995,54.119999,240.250000,52.122501
2018-11-09,50.610001,85.621498,48.110001,109.570000,21.030001,51.417500,144.960007,53.307499,238.990005,51.117500
2018-11-12,49.220001,81.842499,46.650002,106.870003,19.030001,47.384998,141.550003,51.931499,223.630005,48.542500
2018-11-13,49.509998,81.558502,47.389999,106.940002,19.610001,49.827499,142.160004,51.802502,224.830002,48.057499
2018-11-14,48.840000,79.950500,47.090000,104.970001,20.809999,49.297501,144.220001,52.182999,226.199997,46.700001
2018-11-15,50.630001,80.972000,48.110001,107.279999,21.490000,50.597500,143.850006,53.235500,236.339996,47.852501
2018-11-16,51.169998,79.670502,48.830002,108.290001,20.660000,41.107498,139.529999,53.074501,237.610001,48.382500
2018-11-19,49.549999,75.614502,48.000000,104.620003,19.110001,36.174999,131.550003,51.000000,229.130005,46.465000
2018-11-20,48.330002,74.773003,47.389999,101.709999,19.209999,37.270000,132.429993,51.287998,227.710007,44.244999
2018-11-21,48.619999,75.836502,47.029999,103.110001,18.730000,36.177502,134.820007,51.880501,230.000000,44.195000
2018-11-23,48.700001,75.102997,46.540001,103.070000,19.379999,36.250000,131.729996,51.194000,229.899994,43.072498
2018-11-26,48.259998,79.066498,47.450001,106.470001,20.080000,38.262501,136.380005,52.431000,235.309998,43.654999
2018-11-27,47.439999,79.070999,48.070000,107.139999,21.049999,38.432499,135.000000,52.220501,235.830002,43.560001
2018-11-28,48.189999,83.887497,48.860001,111.120003,21.340000,40.017502,136.759995,54.311501,235.220001,45.235001
2018-11-29,47.900002,83.678497,47.700001,110.190002,21.430000,39.340000,138.679993,54.415001,235.779999,44.887501
2018-11-30,48.759998,84.508499,49.310001,110.889999,21.299999,40.857498,140.610001,54.721500,237.410004,44.645000
2018-12-03,49.830002,88.617996,50.130001,112.089996,23.709999,42.509998,141.089996,55.321499,242.070007,46.205002
2018-12-04,48.750000,83.419998,47.750000,108.519997,21.120001,39.277500,137.929993,52.541000,232.039993,44.172501
2018-12-06,46.680000,84.959503,48.369999,109.190002,21.299999,39.572498,139.630005,53.436501,227.240005,43.680000
2018-12-07,46.000000,81.456497,46.240002,104.820000,19.459999,36.902500,137.419998,51.828999,228.559998,42.122501
2018-12-10,46.669998,82.051498,47.209999,107.589996,19.990000,37.965000,141.850006,51.977501,239.250000,42.400002
2018-12-11,46.459999,82.162003,47.380001,108.589996,19.980000,37.047501,142.080002,52.587502,246.839996,42.157501
2018-12-12,47.320000,83.177002,47.830002,109.080002,20.480000,37.224998,144.500000,53.183998,254.979996,42.275002
2018-12-13,47.230000,82.918999,48.290001,109.449997,19.860001,37.222500,145.009995,53.095001,258.299988,42.737499
2018-12-14,46.599998,79.595497,47.860001,106.029999,19.900000,36.612499,144.059998,52.105000,254.830002,41.369999
2018-12-17,45.730000,76.045502,47.080002,102.889999,18.830000,35.895000,140.190002,50.826500,254.130005,40.985001
2018-12-18,45.849998,77.573997,47.740002,103.970001,19.500000,36.735001,143.660004,51.435501,249.669998,41.517502
2018-12-19,46.450001,74.753998,45.570000,103.690002,18.160000,34.627499,133.240005,51.150501,243.889999,40.222500
2018-12-20,46.240002,73.041496,45.540001,101.510002,17.940001,33.775002,133.399994,50.470501,241.889999,39.207500
2018-12-21,44.000000,68.872498,44.840000,98.230003,16.930000,32.392502,124.949997,48.977001,244.910004,37.682499
2018-12-24,42.689999,67.197998,43.590000,94.129997,16.650000,31.770000,124.059998,48.811001,233.800003,36.707500
2018-12-26,44.590000,73.544998,46.189999,100.559998,17.900000,33.275002,134.179993,51.973000,248.139999,39.292500
2018-12-27,44.970001,73.082001,46.360001,101.180000,17.490000,32.792500,134.520004,52.194000,250.850006,39.037498
2018-12-28,44.820000,73.901001,46.750000,100.389999,17.820000,33.412498,133.199997,51.854000,253.589996,39.057499
2018-12-31,45.150002,75.098503,46.930000,101.570000,18.459999,33.375000,131.089996,51.780499,254.279999,39.435001
2019-01-02,45.220001,76.956497,47.080002,101.120003,18.830000,34.055000,135.679993,52.292500,253.509995,39.480000
2019-01-03,44.779999,75.014000,44.490002,97.400002,17.049999,31.997499,131.740005,50.803001,230.960007,35.547501
2019-01-04,46.709999,78.769501,47.220001,101.930000,19.000000,34.047501,137.949997,53.535500,233.229996,37.064999
2019-01-07,47.450001,81.475502,47.439999,102.059998,20.570000,35.849998,138.050003,53.419498,237.979996,36.982498
2019-01-08,47.880001,82.829002,47.740002,102.800003,20.750000,34.957500,142.529999,53.813999,236.070007,37.687500
2019-01-09,47.779999,82.971001,48.009998,104.269997,20.190001,35.645000,144.229996,53.733002,246.279999,38.327499
